x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.47366055846214294,0.6003540754318237,-1.0275429487228394,0.5055730938911438,0.5545711517333984,-0.9769974946975708,0.5205932855606079,0.555833101272583,-0.9772194623947144,0.5385440587997437,0.5573343634605408,-0.9775331616401672,0.450000524520874,0.5492309331893921,-0.9739855527877808,0.43173736333847046,0.5488477349281311,-0.9733031392097473,0.4162694811820984,0.5490087866783142,-0.9736688733100891,0.5670071840286255,0.5859776735305786,-0.5934138298034668,0.3969995975494385,0.5767306089401245,-0.5624340772628784,0.504741370677948,0.6676768064498901,-0.8774808049201965,0.4364079535007477,0.668444037437439,-0.8692284822463989,0.7026927471160889,0.9064728021621704,-0.3493783175945282,0.2628958821296692,0.8939175009727478,-0.3311672806739807,0.7887513637542725,1.27555513381958,-0.3665534257888794,0.16219425201416016,1.2785861492156982,-0.25737982988357544,0.7977447509765625,1.5608806610107422,-0.7960684895515442,0.17254111170768738,1.5558305978775024,-0.7431437969207764,0.8286512494087219,1.669201374053955,-0.924485981464386,0.15270215272903442,1.6595865488052368,-0.8783751726150513,0.777718722820282,1.6694310903549194,-0.9978665113449097,0.19857338070869446,1.6588146686553955,-0.9697533845901489,0.7591075301170349,1.6204472780227661,-0.846389889717102,0.2118484079837799,1.6154087781906128,-0.7994691133499146,0.6158335208892822,1.6237789392471313,-0.05306156724691391,0.3366817533969879,1.62588369846344,0.058196865022182465,0.6169951558113098,2.196683645248413,0.0037452555261552334,0.3566204309463501,2.190126657485962,0.01658034324645996,0.6228725910186768,2.7130844593048096,0.6172430515289307,0.3686258792877197,2.717839241027832,0.46792420744895935,0.6310027241706848,2.8080193996429443,0.6477436423301697,0.3683670461177826,2.820117950439453,0.4940102994441986,0.5731837153434753,2.8934054374694824,0.07475338876247406,0.4055757522583008,2.8754723072052,-0.12523514032363892,shoulder_press
0.472190797328949,0.6075779795646667,-1.0556998252868652,0.5045005679130554,0.5562039613723755,-1.0056371688842773,0.5204609036445618,0.5577078461647034,-1.0061075687408447,0.5371318459510803,0.5593213438987732,-1.0065011978149414,0.44865861535072327,0.5511423349380493,-1.0001351833343506,0.43083587288856506,0.5504798889160156,-0.9996241331100464,0.4159902036190033,0.5507540106773376,-1.0000990629196167,0.5667411684989929,0.5876092314720154,-0.6167929172515869,0.39773672819137573,0.5778691172599792,-0.5721994638442993,0.5046847462654114,0.6728374361991882,-0.9021733999252319,0.43594759702682495,0.6722352504730225,-0.8900858759880066,0.7058101296424866,0.9064054489135742,-0.3524232506752014,0.2632422149181366,0.8941009640693665,-0.3311149477958679,0.7913069725036621,1.271720051765442,-0.3676643967628479,0.159480482339859,1.2785687446594238,-0.2267870157957077,0.8007233738899231,1.5610581636428833,-0.8119910955429077,0.16600480675697327,1.5569449663162231,-0.6611636877059937,0.8310972452163696,1.6692241430282593,-0.9465664029121399,0.14730775356292725,1.660319209098816,-0.7963386178016663,0.7832600474357605,1.6694532632827759,-1.0266921520233154,0.1902431845664978,1.659055471420288,-0.896691620349884,0.763624906539917,1.6209065914154053,-0.8662033081054688,0.2036132514476776,1.6160639524459839,-0.7199533581733704,0.6202305555343628,1.623355746269226,-0.05624864250421524,0.3421376943588257,1.6257680654525757,0.06123283505439758,0.6198005080223083,2.1973726749420166,-0.07565048336982727,0.3616929054260254,2.1901471614837646,-0.04799849912524223,0.6293712854385376,2.7221086025238037,0.4769957661628723,0.37841925024986267,2.724219560623169,0.34293919801712036,0.637513279914856,2.818706750869751,0.4987194538116455,0.37746620178222656,2.827373504638672,0.3626880943775177,0.5815970301628113,2.8997836112976074,-0.10765650123357773,0.42074766755104065,2.882572889328003,-0.2786233723163605,shoulder_press
0.4713808596134186,0.6113889217376709,-1.0738544464111328,0.5037461519241333,0.5573427677154541,-1.0249035358428955,0.5203481316566467,0.5591152906417847,-1.0254257917404175,0.5361422300338745,0.5608497262001038,-1.0258252620697021,0.4476810097694397,0.5523089170455933,-1.0174249410629272,0.43015941977500916,0.551493227481842,-1.016934871673584,0.4157804846763611,0.5518233180046082,-1.0174223184585571,0.5665661096572876,0.5889859795570374,-0.6355990171432495,0.3982594609260559,0.5786613821983337,-0.58049476146698,0.5046685934066772,0.6755178570747375,-0.919779896736145,0.4356619417667389,0.6742936968803406,-0.9048510789871216,0.7075506448745728,0.9056636095046997,-0.36509132385253906,0.26412439346313477,0.8939415216445923,-0.32858040928840637,0.7945930361747742,1.2660459280014038,-0.3907710313796997,0.1581890881061554,1.2777557373046875,-0.20518139004707336,0.8046305775642395,1.5600911378860474,-0.8603760600090027,0.1629943549633026,1.556831955909729,-0.6422162055969238,0.8348385691642761,1.6674784421920776,-1.0012954473495483,0.14490561187267303,1.659976840019226,-0.778481125831604,0.7887736558914185,1.6675238609313965,-1.0840708017349243,0.1865195482969284,1.6577198505401611,-0.8798192739486694,0.768405556678772,1.6202102899551392,-0.9166178703308105,0.19998154044151306,1.6154230833053589,-0.7016645073890686,0.6224088072776794,1.6215163469314575,-0.0611136257648468,0.3455360233783722,1.6241888999938965,0.06602825224399567,0.6212426424026489,2.1973674297332764,-0.10116088390350342,0.36379316449165344,2.1895041465759277,-0.05674704164266586,0.6322594881057739,2.724168062210083,0.4459269940853119,0.3822358250617981,2.7248153686523438,0.32730361819267273,0.640607476234436,2.820622682571411,0.4666989743709564,0.38115644454956055,2.827545642852783,0.3460528254508972,0.5847934484481812,2.900313377380371,-0.14571167528629303,0.4262257516384125,2.883554697036743,-0.2985503077507019,shoulder_press
0.4711554944515228,0.6134756207466125,-1.0950027704238892,0.5034142136573792,0.5580047965049744,-1.0472004413604736,0.5203253626823425,0.5599929094314575,-1.0477123260498047,0.5356823205947876,0.5617707967758179,-1.0481175184249878,0.4471167027950287,0.5528730750083923,-1.0409295558929443,0.42976322770118713,0.5519748330116272,-1.0404516458511353,0.4156435430049896,0.5523300766944885,-1.0409365892410278,0.5665271282196045,0.589712381362915,-0.6557735800743103,0.39859825372695923,0.5791087746620178,-0.6055799126625061,0.5047187805175781,0.6773605942726135,-0.9392789602279663,0.4355841279029846,0.6758578419685364,-0.9258297085762024,0.7087022662162781,0.904721200466156,-0.3747186064720154,0.2647605240345001,0.8937004208564758,-0.34114933013916016,0.796592652797699,1.2625327110290527,-0.391037255525589,0.15736891329288483,1.2772786617279053,-0.20651796460151672,0.8095213770866394,1.5597816705703735,-0.8533260226249695,0.16081804037094116,1.5568269491195679,-0.664588212966919,0.8398752212524414,1.666537880897522,-0.9915634393692017,0.14303070306777954,1.659771203994751,-0.8005183935165405,0.7963629961013794,1.6664477586746216,-1.074124813079834,0.1835130751132965,1.6567401885986328,-0.8978998064994812,0.775210976600647,1.6199589967727661,-0.9092353582382202,0.19724728167057037,1.615016222000122,-0.7230212092399597,0.6243024468421936,1.6200485229492188,-0.062438108026981354,0.34807872772216797,1.6233031749725342,0.06725994497537613,0.622677206993103,2.1973609924316406,-0.08522854745388031,0.36519819498062134,2.189495325088501,-0.04430333524942398,0.6346722841262817,2.725379705429077,0.4815954566001892,0.3847293257713318,2.72566294670105,0.3602958917617798,0.6430566906929016,2.8215911388397217,0.5048747062683105,0.38385942578315735,2.827808141708374,0.3815929889678955,0.5879637598991394,2.9009461402893066,-0.1009499579668045,0.42887353897094727,2.884911298751831,-0.2576406002044678,shoulder_press
0.4706385135650635,0.6144098043441772,-1.097159504890442,0.5027962327003479,0.5582380294799805,-1.0493824481964111,0.5201889276504517,0.5603416562080383,-1.0498721599578857,0.5350927114486694,0.5621711015701294,-1.0502620935440063,0.4465380311012268,0.553088366985321,-1.0432214736938477,0.42936038970947266,0.5522170662879944,-1.0427390336990356,0.41551074385643005,0.552619218826294,-1.0432184934616089,0.5664174556732178,0.5900197625160217,-0.6576632857322693,0.3988078832626343,0.5794859528541565,-0.6088888049125671,0.5047179460525513,0.6783751249313354,-0.9410719871520996,0.4354288578033447,0.6766315698623657,-0.9280664324760437,0.709380030632019,0.9040140509605408,-0.3744314908981323,0.2652168571949005,0.8935928344726562,-0.34099718928337097,0.7981724739074707,1.2603740692138672,-0.3901398777961731,0.1570429801940918,1.2769954204559326,-0.21391873061656952,0.8130677342414856,1.5594935417175293,-0.8459926843643188,0.16000200808048248,1.556842565536499,-0.669054388999939,0.8435196876525879,1.665777564048767,-0.9820911288261414,0.14242123067378998,1.6597464084625244,-0.8057584762573242,0.8012344241142273,1.6655410528182983,-1.0631765127182007,0.18236100673675537,1.6562432050704956,-0.904495120048523,0.7796790599822998,1.619651198387146,-0.9007564783096313,0.196252703666687,1.6147767305374146,-0.7279647588729858,0.626134991645813,1.619308590888977,-0.06276469677686691,0.350311815738678,1.6228121519088745,0.06758173555135727,0.6241759657859802,2.1973507404327393,-0.10631350427865982,0.36670544743537903,2.189305067062378,-0.07030933350324631,0.6364879608154297,2.7266314029693604,0.4337780475616455,0.38623687624931335,2.7266881465911865,0.303554505109787,0.6447380781173706,2.8227269649505615,0.4537253975868225,0.3854537904262543,2.8286240100860596,0.32087481021881104,0.5900751948356628,2.9016880989074707,-0.15780669450759888,0.43018850684165955,2.885829210281372,-0.3228250741958618,shoulder_press
0.47053036093711853,0.615007758140564,-1.1112611293792725,0.5025190711021423,0.5583422183990479,-1.0639071464538574,0.5201395750045776,0.5604879856109619,-1.0643928050994873,0.5347682237625122,0.56231689453125,-1.0647807121276855,0.44634848833084106,0.5532484650611877,-1.05881667137146,0.42925137281417847,0.5523545742034912,-1.058335304260254,0.4154667854309082,0.5527583956718445,-1.0588301420211792,0.5663439035415649,0.5900803804397583,-0.6710914373397827,0.3990676999092102,0.5796038508415222,-0.6274956464767456,0.5047844052314758,0.6789448261260986,-0.954312801361084,0.43542999029159546,0.6770971417427063,-0.9427151679992676,0.7098895311355591,0.9036915302276611,-0.38013434410095215,0.2656097412109375,0.8934866189956665,-0.3571094870567322,0.7984215617179871,1.259818434715271,-0.3898002505302429,0.15493406355381012,1.2765558958053589,-0.2229883372783661,0.8143233060836792,1.5595855712890625,-0.8430635333061218,0.15801690518856049,1.5580013990402222,-0.6746355295181274,0.8450311422348022,1.6657698154449463,-0.9781703948974609,0.14055167138576508,1.660851240158081,-0.8111591339111328,0.8032962679862976,1.665480375289917,-1.0571407079696655,0.18046841025352478,1.6566754579544067,-0.9097612500190735,0.7815898656845093,1.6197041273117065,-0.8964172601699829,0.1945815235376358,1.6154897212982178,-0.7333364486694336,0.6260973811149597,1.619315505027771,-0.06280596554279327,0.3501168191432953,1.622804880142212,0.06760423630475998,0.6241387128829956,2.1983652114868164,-0.09030433744192123,0.36659833788871765,2.1895534992218018,-0.05874583125114441,0.6363611817359924,2.7291009426116943,0.4707212448120117,0.38576796650886536,2.727348566055298,0.3371751010417938,0.6445813179016113,2.8250479698181152,0.4936912953853607,0.3850182592868805,2.828841209411621,0.3571677803993225,0.5896416306495667,2.9032931327819824,-0.10977359861135483,0.42920875549316406,2.8864333629608154,-0.2796322703361511,shoulder_press
0.47049814462661743,0.6155456900596619,-1.107557773590088,0.5023767948150635,0.5584637522697449,-1.060379147529602,0.5201156139373779,0.5606366395950317,-1.0608539581298828,0.53455650806427,0.5624565482139587,-1.0612658262252808,0.44626301527023315,0.553417980670929,-1.0557806491851807,0.42919498682022095,0.5524729490280151,-1.0553104877471924,0.4154373109340668,0.5528613924980164,-1.0558050870895386,0.5663052201271057,0.5901087522506714,-0.6690415143966675,0.39925724267959595,0.5796757936477661,-0.6281205415725708,0.5048888921737671,0.6794505715370178,-0.9509384036064148,0.4354378283023834,0.6775495409965515,-0.9400212168693542,0.7105673551559448,0.9034612774848938,-0.3789706826210022,0.265875905752182,0.8933064341545105,-0.358614444732666,0.7990816831588745,1.2593638896942139,-0.37185752391815186,0.1533377468585968,1.2761317491531372,-0.22500213980674744,0.8162192106246948,1.5599385499954224,-0.8065212368965149,0.1567264348268509,1.5585200786590576,-0.6586088538169861,0.8471370935440063,1.6660174131393433,-0.9357091188430786,0.13945528864860535,1.6612154245376587,-0.7910276055335999,0.8054617643356323,1.6657373905181885,-1.0198466777801514,0.17925873398780823,1.6570595502853394,-0.8897331953048706,0.7838740348815918,1.6201573610305786,-0.8617862462997437,0.19329389929771423,1.6159839630126953,-0.716443657875061,0.6261263489723206,1.619526982307434,-0.06273750960826874,0.3500595986843109,1.622903823852539,0.06753666698932648,0.6240996718406677,2.199920177459717,-0.09036050736904144,0.3665098249912262,2.1900675296783447,-0.057774923741817474,0.6361488103866577,2.732513904571533,0.46840015053749084,0.38541552424430847,2.728868007659912,0.33916324377059937,0.6444224119186401,2.8289105892181396,0.4910779595375061,0.38469287753105164,2.8302361965179443,0.35947734117507935,0.5893153548240662,2.906409978866577,-0.11068538576364517,0.42852210998535156,2.88793683052063,-0.27567848563194275,shoulder_press
0.4704965651035309,0.6163104772567749,-1.11516535282135,0.5023574233055115,0.5586633086204529,-1.067277193069458,0.5201107263565063,0.5608329772949219,-1.0677473545074463,0.5344865322113037,0.5626538395881653,-1.06817626953125,0.4462490677833557,0.5536772012710571,-1.0635868310928345,0.4291720390319824,0.5526443719863892,-1.0630868673324585,0.41540735960006714,0.5529934763908386,-1.0635650157928467,0.5662964582443237,0.5901487469673157,-0.6709515452384949,0.39930108189582825,0.5797321200370789,-0.6335317492485046,0.5049740076065063,0.6800841093063354,-0.9564375877380371,0.4354380965232849,0.678229033946991,-0.946628749370575,0.710838794708252,0.9029590487480164,-0.3784613311290741,0.2659657597541809,0.8931090831756592,-0.3624129891395569,0.8000887632369995,1.2587090730667114,-0.3631848096847534,0.15304532647132874,1.275955080986023,-0.22600102424621582,0.8168172836303711,1.5601780414581299,-0.7966882586479187,0.15690940618515015,1.5590046644210815,-0.6625267863273621,0.8475933074951172,1.6662859916687012,-0.926867663860321,0.139559805393219,1.6616548299789429,-0.7961851954460144,0.8055470585823059,1.665947675704956,-1.0119740962982178,0.17957225441932678,1.6572800874710083,-0.8952152132987976,0.7841556668281555,1.6204839944839478,-0.8526661992073059,0.19357000291347504,1.6162362098693848,-0.720568835735321,0.6261709332466125,1.619354486465454,-0.06274603307247162,0.34993499517440796,1.6227408647537231,0.0675387904047966,0.62407386302948,2.200099468231201,-0.08457840234041214,0.36643871665000916,2.1902694702148438,-0.05686710402369499,0.635969340801239,2.7327983379364014,0.48034173250198364,0.3851480782032013,2.729238986968994,0.34190934896469116,0.644265353679657,2.8291423320770264,0.5039538145065308,0.3844447731971741,2.8304078578948975,0.362222820520401,0.5890830755233765,2.906747341156006,-0.09614434093236923,0.42802754044532776,2.888497829437256,-0.26604393124580383,shoulder_press
0.4704926013946533,0.6171772480010986,-1.1111366748809814,0.5023254752159119,0.5589325428009033,-1.0637729167938232,0.5201045274734497,0.5610871911048889,-1.0642211437225342,0.5343908667564392,0.5629109144210815,-1.0646487474441528,0.446214497089386,0.5540084838867188,-1.059973955154419,0.4291135370731354,0.5528951287269592,-1.059448003768921,0.41535472869873047,0.5531940460205078,-1.0599067211151123,0.566288411617279,0.5902112126350403,-0.6693788766860962,0.39935818314552307,0.5798037648200989,-0.6314513683319092,0.5050176382064819,0.6807976961135864,-0.9533337354660034,0.4354392886161804,0.6789666414260864,-0.9432882070541382,0.7109076380729675,0.9020145535469055,-0.3788151144981384,0.26621976494789124,0.8926492929458618,-0.3637784719467163,0.8006531000137329,1.2579883337020874,-0.3595960736274719,0.1515938937664032,1.275572419166565,-0.22622999548912048,0.8181174397468567,1.5601922273635864,-0.7856163382530212,0.15625175833702087,1.559821367263794,-0.6603583097457886,0.8491230010986328,1.6662633419036865,-0.9147006869316101,0.13887867331504822,1.6623413562774658,-0.7921648025512695,0.8071041107177734,1.6659529209136963,-0.9986074566841125,0.1791890561580658,1.6579530239105225,-0.8911075592041016,0.7857627272605896,1.6205942630767822,-0.8411393165588379,0.19316145777702332,1.6170690059661865,-0.7179799675941467,0.6261281967163086,1.619200587272644,-0.06367034465074539,0.3498317301273346,1.6226028203964233,0.06839878857135773,0.6238118410110474,2.200383424758911,-0.0742444097995758,0.3660190999507904,2.1915547847747803,-0.004029605537652969,0.6347939372062683,2.7331724166870117,0.5197988748550415,0.38454359769821167,2.72996187210083,0.43001189827919006,0.6429182291030884,2.829303026199341,0.546533465385437,0.383939653635025,2.830590009689331,0.45489779114723206,0.5878075361251831,2.9073448181152344,-0.05403689667582512,0.426734983921051,2.8898720741271973,-0.1797383725643158,shoulder_press
0.47048768401145935,0.6180393695831299,-1.1076184511184692,0.5023192167282104,0.5592401623725891,-1.0602842569351196,0.5201064944267273,0.5614469051361084,-1.060724139213562,0.534339964389801,0.5633138418197632,-1.0611480474472046,0.44619545340538025,0.5542500019073486,-1.0565345287322998,0.42907199263572693,0.5530301332473755,-1.0560017824172974,0.41531506180763245,0.5532618761062622,-1.0564571619033813,0.5662811398506165,0.5904039740562439,-0.6670323610305786,0.39943286776542664,0.5798162817955017,-0.629754364490509,0.5050226449966431,0.681740939617157,-0.9503546953201294,0.43539538979530334,0.6798332929611206,-0.9403608441352844,0.7109564542770386,0.9015172123908997,-0.37829673290252686,0.2663007974624634,0.8923168182373047,-0.3633427619934082,0.8006597757339478,1.2576206922531128,-0.35253798961639404,0.15125204622745514,1.275336742401123,-0.22731637954711914,0.8179154396057129,1.5601521730422974,-0.7724024057388306,0.15603600442409515,1.55982506275177,-0.6581522226333618,0.8484027981758118,1.6662371158599854,-0.9009356498718262,0.1386377513408661,1.6623291969299316,-0.7901161909103394,0.8067439198493958,1.6658480167388916,-0.9841127395629883,0.1789962351322174,1.657927393913269,-0.8890188336372375,0.7856211066246033,1.6205229759216309,-0.8274291157722473,0.19297517836093903,1.6170392036437988,-0.7156985998153687,0.6260939240455627,1.6188162565231323,-0.06365002691745758,0.3497559726238251,1.6222593784332275,0.068377785384655,0.623785138130188,2.2003822326660156,-0.0728440135717392,0.365988552570343,2.1917028427124023,-0.005549334920942783,0.6346877217292786,2.733114004135132,0.5185061693191528,0.3843534588813782,2.7301344871520996,0.42180782556533813,0.6428265571594238,2.829188108444214,0.5450335741043091,0.38376516103744507,2.8306267261505127,0.4458191990852356,0.5876662731170654,2.9074313640594482,-0.055256884545087814,0.42645925283432007,2.8901350498199463,-0.18911226093769073,shoulder_press
